date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:48:45	0/0	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2002%20Apr%202019%2012:48:46%20GMT	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/fonts/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/fonts/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/fonts/font-awesome/css/font-awesome.min.css)
23:48:45	0/0	UR-M--	500	error ('Operation%20not%20permitted')	text/html	date:Tue,%2002%20Apr%202019%2012:48:46%20GMT	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/fonts/font-awesome/fonts/fontawesome-webfont.eot?	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/fonts/font-awesome/fonts/fontawesome-webfontd41d.eot	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/fonts/font-awesome/css/font-awesome.min.css)
23:48:45	0/0	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2002%20Apr%202019%2012:48:46%20GMT	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/shop/shop-5.jpg	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/shop/shop-5.jpg	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/shop-cart.html)
23:48:46	0/0	UR-M--	500	error ('Operation%20not%20permitted')	text/html	date:Tue,%2002%20Apr%202019%2012:48:47%20GMT	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/fonts/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/fonts/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/fonts/font-awesome/css/font-awesome.min.css)
23:48:46	0/0	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2002%20Apr%202019%2012:48:47%20GMT	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/fonts/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/fonts/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/fonts/font-awesome/css/font-awesome.min.css)
23:48:48	0/0	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2002%20Apr%202019%2012:48:48%20GMT	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/fonts/flaticon/font/Flaticon.eot	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/fonts/flaticon/font/Flaticon.eot	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/fonts/flaticon/font/flaticon.css)
23:48:50	0/0	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2002%20Apr%202019%2012:48:50%20GMT	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/fonts/flaticon/font/Flaticon.woff	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/fonts/flaticon/font/Flaticon.woff	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/fonts/flaticon/font/flaticon.css)
23:48:50	18158/18158	---M--	200	added ('OK')	binary/octet-stream	etag:%224e43faffa96522701b9614453b90b53a%22	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/fonts/flaticon/font/Flaticon.eot?	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/fonts/flaticon/font/Flaticond41d.eot	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/fonts/flaticon/font/flaticon.css)
23:48:50	77160/77160	---M--	200	added ('OK')	binary/octet-stream	etag:%22af7ae505a9eed503f8b8e6982036873e%22	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/fonts/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/fonts/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/fonts/font-awesome/css/font-awesome.min.css)
23:48:50	0/0	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2002%20Apr%202019%2012:48:51%20GMT	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/fonts/flaticon/font/Flaticon.ttf	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/fonts/flaticon/font/Flaticon.ttf	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/fonts/flaticon/font/flaticon.css)
23:48:51	51/51	---MCZ	200	added ('OK')	text/plain	date:Tue,%2002%20Apr%202019%2012:48:45%20GMT	https://fonts.googleapis.com/robots.txt		(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/index.html)
23:48:53	27035/27035	---M--	200	added ('OK')	image/gif	etag:%228c29ba58bf7e5289fed70efcb011b398%22	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/loader.gif	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/img/loader.gif	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/assets/css/style.css)
23:48:53	84328/84328	---M--	200	added ('OK')	text/html	etag:%22c8e1de6338e5125769efa1ede9f80026%22	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/index-2.html	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/index-2.html	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/index.html)
23:48:55	35513/35513	---M--	200	added ('OK')	text/html	etag:%22bb8ff09cda09a72ee3a4352a2681928f%22	http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/change-password.html	/home/dhruval/websites/sample4/themevessel-item.s3-website-us-east-1.amazonaws.com/xero/change-password.html	(from http://themevessel-item.s3-website-us-east-1.amazonaws.com/xero/user-profile.html)
